"","timestamp","AvgPrc","Day","index","Pred","CI_Up","CI_Low","CI_UpT"
"1212",2020-11-20 04:30:00,NA,"Friday",173.142857142857,154.41401955993,159.679385586169,149.148653533691,160.973343732157
"1213",2020-11-20 05:30:00,NA,"Friday",173.285714285714,154.539152257195,159.804518283435,149.273786230956,161.098529789625
"1214",2020-11-20 06:30:00,NA,"Friday",173.428571428571,154.664288260886,159.929654287125,149.398922234646,161.223719111743
"1215",2020-11-20 07:30:00,NA,"Friday",173.571428571429,154.789427566986,160.054793593225,149.524061540746,161.348911694563
"1216",2020-11-20 08:30:00,NA,"Friday",173.714285714286,154.91457017149,160.17993619773,149.649204145251,161.474107534147
"1217",2020-11-20 09:30:00,NA,"Friday",173.857142857143,155.039716070402,160.305082096641,149.774350044162,161.599306626565
"1218",2020-11-20 10:30:00,NA,"Friday",174,155.164865259732,160.430231285971,149.899499233493,161.724508967895
"1219",2020-11-23 04:30:00,NA,"Monday",174.142857142857,155.290017735501,160.555383761741,150.024651709262,161.849714554222
"1220",2020-11-23 05:30:00,NA,"Monday",174.285714285714,155.415173493738,160.680539519978,150.149807467499,161.974923381643
"1221",2020-11-23 06:30:00,NA,"Monday",174.428571428571,155.540332530481,160.80569855672,150.274966504241,162.100135446262
"1222",2020-11-23 07:30:00,NA,"Monday",174.571428571429,155.665494841775,160.930860868014,150.400128815535,162.225350744189
"1223",2020-11-23 08:30:00,NA,"Monday",174.714285714286,155.790660423675,161.056026449914,150.525294397435,162.350569271546
"1224",2020-11-23 09:30:00,NA,"Monday",174.857142857143,155.915829272244,161.181195298483,150.650463246004,162.475791024461
"1225",2020-11-23 10:30:00,NA,"Monday",175,156.041001383554,161.306367409793,150.775635357315,162.601015999072
"1226",2020-11-24 04:30:00,NA,"Tuesday",175.142857142857,156.166176753686,161.431542779925,150.900810727446,162.726244191524
"1227",2020-11-24 05:30:00,NA,"Tuesday",175.285714285714,156.291355378727,161.556721404966,151.025989352487,162.85147559797
"1228",2020-11-24 06:30:00,NA,"Tuesday",175.428571428571,156.416537254775,161.681903281015,151.151171228536,162.976710214574
"1229",2020-11-24 07:30:00,NA,"Tuesday",175.571428571429,156.541722377936,161.807088404175,151.276356351697,163.101948037505
"1230",2020-11-24 08:30:00,NA,"Tuesday",175.714285714286,156.666910744323,161.932276770563,151.401544718084,163.227189062942
"1231",2020-11-24 09:30:00,NA,"Tuesday",175.857142857143,156.792102350059,162.057468376298,151.52673632382,163.352433287072
"1232",2020-11-24 10:30:00,NA,"Tuesday",176,156.917297191274,162.182663217513,151.651931165035,163.477680706089
"1233",2020-11-25 04:30:00,NA,"Wednesday",176.142857142857,157.042495264107,162.307861290346,151.777129237868,163.602931316197
"1234",2020-11-25 05:30:00,NA,"Wednesday",176.285714285714,157.167696564705,162.433062590945,151.902330538466,163.728185113607
